These are the redirects that are being changed. 
from_path: /news-events/news/2010/july/higher-learning-evaluation/ to_url changing from: http://www.bethel.edu/news/articles/2010/july/higher-learning-evaluation/ to: https://www.bethel.edu/news/
from_path: /news-events/news/2010/july/ferda-ustfccca-team to_url changing from: http://www.bethel.edu/news/articles/2010/july/ferda-ustfccca-team/ to: https://www.bethel.edu/news/
from_path: /news-events/news/2010/july/ferda-ustfccca-team/ to_url changing from: http://www.bethel.edu/news/articles/2010/july/ferda-ustfccca-team/ to: https://www.bethel.edu/news/
from_path: /news-events/news/2010/july/volleyball-avca-award to_url changing from: http://www.bethel.edu/news/articles/2010/july/volleyball-avca-award/ to: https://www.bethel.edu/news/
from_path: /news-events/news/2010/july/volleyball-avca-award/ to_url changing from: http://www.bethel.edu/news/articles/2010/july/volleyball-avca-award/ to: https://www.bethel.edu/news/
from_path: /news-events/news/2010/july/just-jay-monckton-global-warming to_url changing from: http://www.bethel.edu/news/articles/2010/july/just-jay-monckton-global-warming/ to: https://www.bethel.edu/news/
from_path: /news-events/news/2010/july/just-jay-monckton-global-warming/ to_url changing from: http://www.bethel.edu/news/articles/2010/july/just-jay-monckton-global-warming/ to: https://www.bethel.edu/news/
from_path: /news-events/news/2010/august/alumna-writing-contest to_url changing from: http://www.bethel.edu/news/articles/2010/august/alumna-writing-contest/ to: https://www.bethel.edu/news/
from_path: /news-events/news/2010/august/alumna-writing-contest/ to_url changing from: http://www.bethel.edu/news/articles/2010/august/alumna-writing-contest/ to: https://www.bethel.edu/news/
from_path: /news-events/news/2010/august/bethel-history-book to_url changing from: http://www.bethel.edu/news/articles/2010/august/bethel-history-book to: https://www.bethel.edu/news/
from_path: /news-events/news/2010/august/bethel-history-book/ to_url changing from: http://www.bethel.edu/news/articles/2010/august/bethel-history-book to: https://www.bethel.edu/news/
from_path: /news-events/news/2010/august/bethel-license-plates to_url changing from: http://www.bethel.edu/news/articles/2010/august/bethel-license-plates/ to: https://www.bethel.edu/news/
from_path: /news-events/news/2010/august/bethel-license-plates/ to_url changing from: http://www.bethel.edu/news/articles/2010/august/bethel-license-plates/ to: https://www.bethel.edu/news/
from_path: /news-events/news/2010/august/financial-stability to_url changing from: http://www.bethel.edu/news/articles/2010/august/financial-stability/ to: https://www.bethel.edu/news/
from_path: /news-events/news/2010/august/financial-stability/ to_url changing from: http://www.bethel.edu/news/articles/2010/august/financial-stability/ to: https://www.bethel.edu/news/
from_path: /news-events/news/2010/august/usnews-rankings to_url changing from: http://www.bethel.edu/news/articles/2010/august/usnews-rankings/ to: https://www.bethel.edu/news/
from_path: /news-events/news/2010/august/usnews-rankings/ to_url changing from: http://www.bethel.edu/news/articles/2010/august/usnews-rankings/ to: https://www.bethel.edu/news/
from_path: /news-events/news/2010/august/peterson-science-grant to_url changing from: http://www.bethel.edu/news/articles/2010/august/peterson-science-grant/ to: https://www.bethel.edu/news/
from_path: /news-events/news/2010/august/peterson-science-grant/ to_url changing from: http://www.bethel.edu/news/articles/2010/august/peterson-science-grant/ to: https://www.bethel.edu/news/
from_path: /news-events/news/2010/august/crombie-vp to_url changing from: http://www.bethel.edu/news/articles/2010/august/crombie-vp/ to: https://www.bethel.edu/news/
from_path: /news-events/news/2010/august/crombie-vp/ to_url changing from: http://www.bethel.edu/news/articles/2010/august/crombie-vp/ to: https://www.bethel.edu/news/
from_path: /news-events/news/2010/august/tv-ads to_url changing from: http://www.bethel.edu/news/articles/2010/august/tv-ads/ to: https://www.bethel.edu/news/
from_path: /news-events/news/2010/august/tv-ads/ to_url changing from: http://www.bethel.edu/news/articles/2010/august/tv-ads/ to: https://www.bethel.edu/news/
from_path: /news-events/news/2010/august/edgren-scholars to_url changing from: http://www.bethel.edu/news/articles/2010/august/edgren-scholars/ to: https://www.bethel.edu/news/
from_path: /news-events/news/2010/august/edgren-scholars/ to_url changing from: http://www.bethel.edu/news/articles/2010/august/edgren-scholars/ to: https://www.bethel.edu/news/
from_path: /news-events/news/2010/august/welcome-week to_url changing from: http://www.bethel.edu/news/articles/2010/august/welcome-week/ to: https://www.bethel.edu/news/
from_path: /news-events/news/2010/august/welcome-week/ to_url changing from: http://www.bethel.edu/news/articles/2010/august/welcome-week/ to: https://www.bethel.edu/news/
from_path: /news-events/news/2010/september/lilly-fellowship to_url changing from: http://www.bethel.edu/news/articles/2010/september/lilly-fellowship/ to: https://www.bethel.edu/news/
from_path: /news-events/news/2010/september/lilly-fellowship/ to_url changing from: http://www.bethel.edu/news/articles/2010/september/lilly-fellowship/ to: https://www.bethel.edu/news/
from_path: /news-events/news/2010/september/dan-hunt-award to_url changing from: http://www.bethel.edu/news/articles/2010/september/dan-hunt-award/ to: https://www.bethel.edu/news/
from_path: /news-events/news/2010/september/dan-hunt-award/ to_url changing from: http://www.bethel.edu/news/articles/2010/september/dan-hunt-award/ to: https://www.bethel.edu/news/
from_path: /news-events/news/2010/september/exhibit-sculpture to_url changing from: http://www.bethel.edu/news/articles/2010/september/exhibit-sculpture/ to: https://www.bethel.edu/news/
from_path: /news-events/news/2010/september/exhibit-sculpture/ to_url changing from: http://www.bethel.edu/news/articles/2010/september/exhibit-sculpture/ to: https://www.bethel.edu/news/
from_path: /news-events/news/2010/september/frogtown-summer-service to_url changing from: http://www.bethel.edu/news/articles/2010/september/frogtown-summer-service/ to: https://www.bethel.edu/news/
from_path: /news-events/news/2010/september/frogtown-summer-service/ to_url changing from: http://www.bethel.edu/news/articles/2010/september/frogtown-summer-service/ to: https://www.bethel.edu/news/
from_path: /news-events/news/2010/september/just-jay-quran-burning to_url changing from: http://www.bethel.edu/news/articles/2010/september/just-jay-quran-burning/ to: https://www.bethel.edu/news/
from_path: /news-events/news/2010/september/just-jay-quran-burning/ to_url changing from: http://www.bethel.edu/news/articles/2010/september/just-jay-quran-burning/ to: https://www.bethel.edu/news/
from_path: /news-events/news/2010/september/pastor-taekwondo to_url changing from: http://www.bethel.edu/news/articles/2010/september/pastor-taekwondo/ to: https://www.bethel.edu/news/
from_path: /news-events/news/2010/september/pastor-taekwondo/ to_url changing from: http://www.bethel.edu/news/articles/2010/september/pastor-taekwondo/ to: https://www.bethel.edu/news/
from_path: /news-events/news/2010/september/state-fair to_url changing from: http://www.bethel.edu/news/articles/2010/september/state-fair/ to: https://www.bethel.edu/news/
from_path: /news-events/news/2010/september/state-fair/ to_url changing from: http://www.bethel.edu/news/articles/2010/september/state-fair/ to: https://www.bethel.edu/news/
from_path: /news-events/news/2010/september/alumnus-of-the-year to_url changing from: http://www.bethel.edu/news/articles/2010/september/alumnus-of-the-year/ to: https://www.bethel.edu/news/
from_path: /news-events/news/2010/september/alumnus-of-the-year/ to_url changing from: http://www.bethel.edu/news/articles/2010/september/alumnus-of-the-year/ to: https://www.bethel.edu/news/
from_path: /news-events/news/2010/september/studen-scholar to_url changing from: http://www.bethel.edu/news/articles/2010/september/studen-scholar/ to: https://www.bethel.edu/news/
from_path: /news-events/news/2010/september/studen-scholar/ to_url changing from: http://www.bethel.edu/news/articles/2010/september/studen-scholar/ to: https://www.bethel.edu/news/
from_path: /news-events/news/2010/september/cdc-graduation to_url changing from: http://www.bethel.edu/news/articles/2010/september/cdc-graduation/ to: https://www.bethel.edu/news/
from_path: /news-events/news/2010/september/cdc-graduation/ to_url changing from: http://www.bethel.edu/news/articles/2010/september/cdc-graduation/ to: https://www.bethel.edu/news/
from_path: /news-events/news/2010/september/nursing-education-center to_url changing from: http://www.bethel.edu/news/articles/2010/september/nursing-education-center/ to: https://www.bethel.edu/news/
from_path: /news-events/news/2010/september/nursing-education-center/ to_url changing from: http://www.bethel.edu/news/articles/2010/september/nursing-education-center/ to: https://www.bethel.edu/news/
from_path: /news-events/news/2010/september/just-jay-prayer to_url changing from: http://www.bethel.edu/news/articles/2010/september/just-jay-prayer/ to: https://www.bethel.edu/news/
from_path: /news-events/news/2010/september/just-jay-prayer/ to_url changing from: http://www.bethel.edu/news/articles/2010/september/just-jay-prayer/ to: https://www.bethel.edu/news/
from_path: /news-events/news/2010/october/art-honors to_url changing from: http://www.bethel.edu/news/articles/2010/october/art-honors/ to: https://www.bethel.edu/news/
from_path: /news-events/news/2010/october/art-honors/ to_url changing from: http://www.bethel.edu/news/articles/2010/october/art-honors/ to: https://www.bethel.edu/news/
from_path: /news-events/news/2010/october/wind-tunnel to_url changing from: http://www.bethel.edu/news/articles/2010/october/wind-tunnel/ to: https://www.bethel.edu/news/
from_path: /news-events/news/2010/october/wind-tunnel/ to_url changing from: http://www.bethel.edu/news/articles/2010/october/wind-tunnel/ to: https://www.bethel.edu/news/
from_path: /news-events/news/2010/october/denise-kjesbo-award to_url changing from: http://www.bethel.edu/news/articles/2010/october/denise-kjesbo-award/ to: https://www.bethel.edu/news/
from_path: /news-events/news/2010/october/denise-kjesbo-award/ to_url changing from: http://www.bethel.edu/news/articles/2010/october/denise-kjesbo-award/ to: https://www.bethel.edu/news/
from_path: /news-events/news/2010/october/reconciliation-day to_url changing from: http://www.bethel.edu/news/articles/2010/october/reconciliation-day/ to: https://www.bethel.edu/news/
from_path: /news-events/news/2010/october/reconciliation-day/ to_url changing from: http://www.bethel.edu/news/articles/2010/october/reconciliation-day/ to: https://www.bethel.edu/news/
from_path: /news-events/news/2010/october/road-construction to_url changing from: http://www.bethel.edu/news/articles/2010/october/road-construction/ to: https://www.bethel.edu/news/
from_path: /news-events/news/2010/october/road-construction/ to_url changing from: http://www.bethel.edu/news/articles/2010/october/road-construction/ to: https://www.bethel.edu/news/
from_path: /news-events/news/2010/october/brushaber-commons to_url changing from: http://www.bethel.edu/news/articles/2010/october/brushaber-commons/ to: https://www.bethel.edu/news/
from_path: /news-events/news/2010/october/brushaber-commons/ to_url changing from: http://www.bethel.edu/news/articles/2010/october/brushaber-commons/ to: https://www.bethel.edu/news/
from_path: /news-events/news/2010/october/steve-johnson to_url changing from: http://www.bethel.edu/news/articles/2010/october/steve-johnson/ to: https://www.bethel.edu/news/
from_path: /news-events/news/2010/october/steve-johnson/ to_url changing from: http://www.bethel.edu/news/articles/2010/october/steve-johnson/ to: https://www.bethel.edu/news/
from_path: /news-events/news/2010/october/gustavus-win to_url changing from: http://www.bethel.edu/news/articles/2010/october/gustavus-win/ to: https://www.bethel.edu/news/
from_path: /news-events/news/2010/october/gustavus-win/ to_url changing from: http://www.bethel.edu/news/articles/2010/october/gustavus-win/ to: https://www.bethel.edu/news/
from_path: /news-events/news/2010/october/homecoming-2010 to_url changing from: http://www.bethel.edu/news/articles/2010/october/homecoming-2010/ to: https://www.bethel.edu/news/
from_path: /news-events/news/2010/october/homecoming-2010/ to_url changing from: http://www.bethel.edu/news/articles/2010/october/homecoming-2010/ to: https://www.bethel.edu/news/
from_path: /news-events/news/2010/october/new-program-options to_url changing from: http://www.bethel.edu/news/articles/2010/october/new-program-options/ to: https://www.bethel.edu/news/
from_path: /news-events/news/2010/october/new-program-options/ to_url changing from: http://www.bethel.edu/news/articles/2010/october/new-program-options/ to: https://www.bethel.edu/news/
from_path: /news-events/news/2010/october/jj-blog-lausanne to_url changing from: http://www.bethel.edu/news/articles/2010/october/jj-blog-lausanne/ to: https://www.bethel.edu/news/
from_path: /news-events/news/2010/october/jj-blog-lausanne/ to_url changing from: http://www.bethel.edu/news/articles/2010/october/jj-blog-lausanne/ to: https://www.bethel.edu/news/
from_path: /news-events/news/2010/november/yellow-ribbon-program to_url changing from: http://www.bethel.edu/news/articles/2010/november/yellow-ribbon-program/ to: https://www.bethel.edu/news/
from_path: /news-events/news/2010/november/yellow-ribbon-program/ to_url changing from: http://www.bethel.edu/news/articles/2010/november/yellow-ribbon-program/ to: https://www.bethel.edu/news/
from_path: /news-events/news/2010/november/blog-same-sex-attraction to_url changing from: http://www.bethel.edu/news/articles/2010/november/blog-same-sex-attraction/ to: https://www.bethel.edu/news/
from_path: /news-events/news/2010/november/blog-same-sex-attraction/ to_url changing from: http://www.bethel.edu/news/articles/2010/november/blog-same-sex-attraction/ to: https://www.bethel.edu/news/
from_path: /news-events/news/2010/november/christian-poet to_url changing from: http://www.bethel.edu/news/articles/2010/november/christian-poet/ to: https://www.bethel.edu/news/
from_path: /news-events/news/2010/november/christian-poet/ to_url changing from: http://www.bethel.edu/news/articles/2010/november/christian-poet/ to: https://www.bethel.edu/news/
from_path: /news-events/news/2010/november/barnes-wheaton-alumnus to_url changing from: http://www.bethel.edu/news/articles/2010/november/barnes-wheaton-alumnus/ to: https://www.bethel.edu/news/
from_path: /news-events/news/2010/november/barnes-wheaton-alumnus/ to_url changing from: http://www.bethel.edu/news/articles/2010/november/barnes-wheaton-alumnus/ to: https://www.bethel.edu/news/
from_path: /news-events/news/2010/november/elections to_url changing from: http://www.bethel.edu/news/articles/2010/november/elections/ to: https://www.bethel.edu/news/
from_path: /news-events/news/2010/november/elections/ to_url changing from: http://www.bethel.edu/news/articles/2010/november/elections/ to: https://www.bethel.edu/news/
from_path: /news-events/news/2010/november/faculty-accomplishments-fall2010 to_url changing from: http://www.bethel.edu/news/articles/2010/november/faculty-accomplishments-fall2010/ to: https://www.bethel.edu/news/
from_path: /news-events/news/2010/november/faculty-accomplishments-fall2010/ to_url changing from: http://www.bethel.edu/news/articles/2010/november/faculty-accomplishments-fall2010/ to: https://www.bethel.edu/news/
from_path: /news-events/news/2010/november/technology-licensure to_url changing from: http://www.bethel.edu/news/articles/2010/november/technology-licensure/ to: https://www.bethel.edu/news/
from_path: /news-events/news/2010/november/technology-licensure/ to_url changing from: http://www.bethel.edu/news/articles/2010/november/technology-licensure/ to: https://www.bethel.edu/news/
from_path: /news-events/news/2010/november/mba-packaging to_url changing from: http://www.bethel.edu/news/articles/2010/november/mba-packaging/ to: https://www.bethel.edu/news/
from_path: /news-events/news/2010/november/mba-packaging/ to_url changing from: http://www.bethel.edu/news/articles/2010/november/mba-packaging/ to: https://www.bethel.edu/news/
from_path: /news-events/news/2010/november/give-to-the-max to_url changing from: http://www.bethel.edu/news/articles/2010/november/give-to-the-max/ to: https://www.bethel.edu/news/
from_path: /news-events/news/2010/november/give-to-the-max/ to_url changing from: http://www.bethel.edu/news/articles/2010/november/give-to-the-max/ to: https://www.bethel.edu/news/
from_path: /news-events/news/2010/november/snow-athletics to_url changing from: http://www.bethel.edu/news/articles/2010/november/snow-athletics/ to: https://www.bethel.edu/news/
from_path: /news-events/news/2010/november/snow-athletics/ to_url changing from: http://www.bethel.edu/news/articles/2010/november/snow-athletics/ to: https://www.bethel.edu/news/
from_path: /news-events/news/2010/november/football-playoffs to_url changing from: http://www.bethel.edu/news/articles/2010/november/football-playoffs/ to: https://www.bethel.edu/news/
from_path: /news-events/news/2010/november/football-playoffs/ to_url changing from: http://www.bethel.edu/news/articles/2010/november/football-playoffs/ to: https://www.bethel.edu/news/
from_path: /news-events/news/2010/november/festival-tpt to_url changing from: http://www.bethel.edu/news/articles/2010/november/festival-tpt/ to: https://www.bethel.edu/news/
from_path: /news-events/news/2010/november/festival-tpt/ to_url changing from: http://www.bethel.edu/news/articles/2010/november/festival-tpt/ to: https://www.bethel.edu/news/
from_path: /news-events/news/2010/november/blithe-spirit-story to_url changing from: http://www.bethel.edu/news/articles/2010/november/blithe-spirit-story/ to: https://www.bethel.edu/news/
from_path: /news-events/news/2010/november/blithe-spirit-story/ to_url changing from: http://www.bethel.edu/news/articles/2010/november/blithe-spirit-story/ to: https://www.bethel.edu/news/
from_path: /news-events/news/2010/november/snow-bowl to_url changing from: http://www.bethel.edu/news/articles/2010/november/snow-bowl/ to: https://www.bethel.edu/news/
from_path: /news-events/news/2010/november/snow-bowl/ to_url changing from: http://www.bethel.edu/news/articles/2010/november/snow-bowl/ to: https://www.bethel.edu/news/
from_path: /news-events/news/2010/november/sports-illustrated to_url changing from: http://www.bethel.edu/news/articles/2010/november/sports-illustrated/ to: https://www.bethel.edu/news/
from_path: /news-events/news/2010/november/sports-illustrated/ to_url changing from: http://www.bethel.edu/news/articles/2010/november/sports-illustrated/ to: https://www.bethel.edu/news/
from_path: /news-events/news/2010/november/alum-kare-11 to_url changing from: http://www.bethel.edu/news/articles/2010/november/alum-kare-11/ to: https://www.bethel.edu/news/
from_path: /news-events/news/2010/november/alum-kare-11/ to_url changing from: http://www.bethel.edu/news/articles/2010/november/alum-kare-11/ to: https://www.bethel.edu/news/
from_path: /news-events/news/2010/november/congressional-award to_url changing from: http://www.bethel.edu/news/articles/2010/november/congressional-award/ to: https://www.bethel.edu/news/
from_path: /news-events/news/2010/november/congressional-award/ to_url changing from: http://www.bethel.edu/news/articles/2010/november/congressional-award/ to: https://www.bethel.edu/news/
from_path: /news-events/news/2010/november/football-wheaton to_url changing from: http://www.bethel.edu/news/articles/2010/november/football-wheaton/ to: https://www.bethel.edu/news/
from_path: /news-events/news/2010/november/football-wheaton/ to_url changing from: http://www.bethel.edu/news/articles/2010/november/football-wheaton/ to: https://www.bethel.edu/news/
from_path: /news-events/news/2010/november/football-wheaton-win to_url changing from: http://www.bethel.edu/news/articles/2010/november/football-wheaton-win/ to: https://www.bethel.edu/news/
from_path: /news-events/news/2010/november/football-wheaton-win/ to_url changing from: http://www.bethel.edu/news/articles/2010/november/football-wheaton-win/ to: https://www.bethel.edu/news/
from_path: /news-events/news/2010/november/basketball-schedule-change to_url changing from: http://www.bethel.edu/news/articles/2010/november/basketball-schedule-change/ to: https://www.bethel.edu/news/
from_path: /news-events/news/2010/november/basketball-schedule-change/ to_url changing from: http://www.bethel.edu/news/articles/2010/november/basketball-schedule-change/ to: https://www.bethel.edu/news/
from_path: /news-events/news/2010/december/ncaa-intern to_url changing from: http://www.bethel.edu/news/articles/2010/december/ncaa-intern/ to: https://www.bethel.edu/news/
from_path: /news-events/news/2010/december/ncaa-intern/ to_url changing from: http://www.bethel.edu/news/articles/2010/december/ncaa-intern/ to: https://www.bethel.edu/news/
from_path: /news-events/news/2010/december/football-semifinals to_url changing from: http://www.bethel.edu/news/articles/2010/december/football-semifinals/ to: https://www.bethel.edu/news/
from_path: /news-events/news/2010/december/football-semifinals/ to_url changing from: http://www.bethel.edu/news/articles/2010/december/football-semifinals/ to: https://www.bethel.edu/news/
from_path: /news-events/news/2010/december/ryan-steel to_url changing from: http://www.bethel.edu/news/articles/2010/december/ryan-steel/ to: https://www.bethel.edu/news/
from_path: /news-events/news/2010/december/ryan-steel/ to_url changing from: http://www.bethel.edu/news/articles/2010/december/ryan-steel/ to: https://www.bethel.edu/news/
from_path: /news-events/news/2010/december/christmas-decor-contest to_url changing from: http://www.bethel.edu/news/articles/2010/december/christmas-decor-contest/ to: https://www.bethel.edu/news/
from_path: /news-events/news/2010/december/christmas-decor-contest/ to_url changing from: http://www.bethel.edu/news/articles/2010/december/christmas-decor-contest/ to: https://www.bethel.edu/news/
from_path: /news-events/news/2010/december/mount-union-game to_url changing from: http://www.bethel.edu/news/articles/2010/december/mount-union-game/ to: https://www.bethel.edu/news/
from_path: /news-events/news/2010/december/mount-union-game/ to_url changing from: http://www.bethel.edu/news/articles/2010/december/mount-union-game/ to: https://www.bethel.edu/news/
from_path: /news-events/news/2010/december/festival-2010-photo-gallery to_url changing from: http://www.bethel.edu/news/articles/2010/december/festival-2010-photo-gallery/ to: https://www.bethel.edu/news/
from_path: /news-events/news/2010/december/festival-2010-photo-gallery/ to_url changing from: http://www.bethel.edu/news/articles/2010/december/festival-2010-photo-gallery/ to: https://www.bethel.edu/news/
from_path: /news-events/news/2010/december/football-media to_url changing from: http://www.bethel.edu/news/articles/2010/december/football-media/ to: https://www.bethel.edu/news/
from_path: /news-events/news/2010/december/football-media/ to_url changing from: http://www.bethel.edu/news/articles/2010/december/football-media/ to: https://www.bethel.edu/news/
from_path: /news-events/news/2010/december/saturday-classes to_url changing from: http://www.bethel.edu/news/articles/2010/december/saturday-classes/ to: https://www.bethel.edu/news/
from_path: /news-events/news/2010/december/saturday-classes/ to_url changing from: http://www.bethel.edu/news/articles/2010/december/saturday-classes/ to: https://www.bethel.edu/news/
from_path: /news-events/news/2010/december/act-testing to_url changing from: http://www.bethel.edu/news/articles/2010/december/act-testing/ to: https://www.bethel.edu/news/
from_path: /news-events/news/2010/december/act-testing/ to_url changing from: http://www.bethel.edu/news/articles/2010/december/act-testing/ to: https://www.bethel.edu/news/
from_path: /news-events/news/2010/december/christmas-banquet to_url changing from: http://www.bethel.edu/news/articles/2010/december/christmas-banquet/ to: https://www.bethel.edu/news/
from_path: /news-events/news/2010/december/christmas-banquet/ to_url changing from: http://www.bethel.edu/news/articles/2010/december/christmas-banquet/ to: https://www.bethel.edu/news/
from_path: /news-events/news/2010/december/vespers-cancellation to_url changing from: http://www.bethel.edu/news/articles/2010/december/vespers-cancellation/ to: https://www.bethel.edu/news/
from_path: /news-events/news/2010/december/vespers-cancellation/ to_url changing from: http://www.bethel.edu/news/articles/2010/december/vespers-cancellation/ to: https://www.bethel.edu/news/
from_path: /news-events/news/2010/december/scholarship-connections to_url changing from: http://www.bethel.edu/news/articles/2010/december/scholarship-connections/ to: https://www.bethel.edu/news/
from_path: /news-events/news/2010/december/scholarship-connections/ to_url changing from: http://www.bethel.edu/news/articles/2010/december/scholarship-connections/ to: https://www.bethel.edu/news/
from_path: /news-events/news/2010/december/rethink-immigration to_url changing from: http://www.bethel.edu/news/articles/2010/december/rethink-immigration/ to: https://www.bethel.edu/news/
from_path: /news-events/news/2010/december/rethink-immigration/ to_url changing from: http://www.bethel.edu/news/articles/2010/december/rethink-immigration/ to: https://www.bethel.edu/news/
from_path: /news-events/news/2010/december/coach-of-the-year to_url changing from: http://www.bethel.edu/news/articles/2010/december/coach-of-the-year/ to: https://www.bethel.edu/news/
from_path: /news-events/news/2010/december/coach-of-the-year/ to_url changing from: http://www.bethel.edu/news/articles/2010/december/coach-of-the-year/ to: https://www.bethel.edu/news/
from_path: /news-events/news/2010/december/late-night-breakfast-story to_url changing from: http://www.bethel.edu/news/articles/2010/december/late-night-breakfast-story/ to: https://www.bethel.edu/news/
from_path: /news-events/news/2010/december/late-night-breakfast-story/ to_url changing from: http://www.bethel.edu/news/articles/2010/december/late-night-breakfast-story/ to: https://www.bethel.edu/news/
from_path: /news-events/news/2010/december/jj-blog-late-night to_url changing from: http://www.bethel.edu/news/articles/2010/december/jj-blog-late-night/ to: https://www.bethel.edu/news/
from_path: /news-events/news/2010/december/jj-blog-late-night/ to_url changing from: http://www.bethel.edu/news/articles/2010/december/jj-blog-late-night/ to: https://www.bethel.edu/news/
from_path: /news-events/news/2010/december/great-hall to_url changing from: http://www.bethel.edu/news/articles/2010/december/great-hall/ to: https://www.bethel.edu/news/
from_path: /news-events/news/2010/december/great-hall/ to_url changing from: http://www.bethel.edu/news/articles/2010/december/great-hall/ to: https://www.bethel.edu/news/
from_path: /news-events/news/2011/january/jackson-larson to_url changing from: http://www.bethel.edu/news/articles/2011/january/jackson-larson to: https://www.bethel.edu/news/
from_path: /news-events/news/2011/january/jackson-larson/ to_url changing from: http://www.bethel.edu/news/articles/2011/january/jackson-larson to: https://www.bethel.edu/news/
from_path: /news-events/news/2011/january/holmes-greek-new-testament to_url changing from: http://www.bethel.edu/news/articles/2011/january/holmes-greek-new-testament to: https://www.bethel.edu/news/
from_path: /news-events/news/2011/january/holmes-greek-new-testament/ to_url changing from: http://www.bethel.edu/news/articles/2011/january/holmes-greek-new-testament to: https://www.bethel.edu/news/
from_path: /news-events/news/2011/january/alum-film-contest to_url changing from: http://www.bethel.edu/news/articles/2011/january/alum-film-contest to: https://www.bethel.edu/news/
from_path: /news-events/news/2011/january/alum-film-contest/ to_url changing from: http://www.bethel.edu/news/articles/2011/january/alum-film-contest to: https://www.bethel.edu/news/
from_path: /news-events/news/2011/january/20-watch-ministry to_url changing from: http://www.bethel.edu/news/articles/2011/january/20-watch-ministry to: https://www.bethel.edu/news/
from_path: /news-events/news/2011/january/20-watch-ministry/ to_url changing from: http://www.bethel.edu/news/articles/2011/january/20-watch-ministry to: https://www.bethel.edu/news/
from_path: /news-events/news/2011/january/jj-blog-convocation to_url changing from: http://www.bethel.edu/news/articles/2011/january/jj-blog-convocation to: https://www.bethel.edu/news/
from_path: /news-events/news/2011/january/jj-blog-convocation/ to_url changing from: http://www.bethel.edu/news/articles/2011/january/jj-blog-convocation to: https://www.bethel.edu/news/
from_path: /news-events/news/2011/january/comm-studies-honors to_url changing from: http://www.bethel.edu/news/articles/2011/january/comm-studies-honors to: https://www.bethel.edu/news/
from_path: /news-events/news/2011/january/comm-studies-honors/ to_url changing from: http://www.bethel.edu/news/articles/2011/january/comm-studies-honors to: https://www.bethel.edu/news/
from_path: /news-events/news/2011/january/cfm-holistic-development to_url changing from: http://www.bethel.edu/news/articles/2011/january/cfm-holistic-development to: https://www.bethel.edu/news/
from_path: /news-events/news/2011/january/cfm-holistic-development/ to_url changing from: http://www.bethel.edu/news/articles/2011/january/cfm-holistic-development to: https://www.bethel.edu/news/
from_path: /news-events/news/2011/january/journalist-visit to_url changing from: http://www.bethel.edu/news/articles/2011/january/journalist-visit to: https://www.bethel.edu/news/
from_path: /news-events/news/2011/january/journalist-visit/ to_url changing from: http://www.bethel.edu/news/articles/2011/january/journalist-visit to: https://www.bethel.edu/news/
from_path: /news-events/news/2011/january/book-zimbabwean-pastors to_url changing from: http://www.bethel.edu/news/articles/2011/january/book-zimbabwean-pastors to: https://www.bethel.edu/news/
from_path: /news-events/news/2011/january/book-zimbabwean-pastors/ to_url changing from: http://www.bethel.edu/news/articles/2011/january/book-zimbabwean-pastors to: https://www.bethel.edu/news/
from_path: /news-events/news/2011/january/soccer-coach to_url changing from: http://www.bethel.edu/news/articles/2011/january/soccer-coach to: https://www.bethel.edu/news/
from_path: /news-events/news/2011/january/soccer-coach/ to_url changing from: http://www.bethel.edu/news/articles/2011/january/soccer-coach to: https://www.bethel.edu/news/
from_path: /news-events/news/2011/january/nursing-grant to_url changing from: http://www.bethel.edu/news/articles/2011/january/nursing-grant to: https://www.bethel.edu/news/
from_path: /news-events/news/2011/january/nursing-grant/ to_url changing from: http://www.bethel.edu/news/articles/2011/january/nursing-grant to: https://www.bethel.edu/news/
from_path: /news-events/news/2011/january/study-abroad-rank to_url changing from: http://www.bethel.edu/news/articles/2011/january/study-abroad-rank to: https://www.bethel.edu/news/
from_path: /news-events/news/2011/january/study-abroad-rank/ to_url changing from: http://www.bethel.edu/news/articles/2011/january/study-abroad-rank to: https://www.bethel.edu/news/
from_path: /news-events/news/2011/january/board-report to_url changing from: http://www.bethel.edu/news/articles/2011/january/board-report to: https://www.bethel.edu/news/
from_path: /news-events/news/2011/january/board-report/ to_url changing from: http://www.bethel.edu/news/articles/2011/january/board-report to: https://www.bethel.edu/news/
from_path: /news-events/news/2011/february/kern-grant to_url changing from: http://www.bethel.edu/news/articles/2011/february/kern-grant to: https://www.bethel.edu/news/
from_path: /news-events/news/2011/february/kern-grant/ to_url changing from: http://www.bethel.edu/news/articles/2011/february/kern-grant to: https://www.bethel.edu/news/
from_path: /news-events/news/2011/february/strib-icehouse to_url changing from: http://www.bethel.edu/news/articles/2011/february/strib-icehouse to: https://www.bethel.edu/news/
from_path: /news-events/news/2011/february/strib-icehouse/ to_url changing from: http://www.bethel.edu/news/articles/2011/february/strib-icehouse to: https://www.bethel.edu/news/
from_path: /news-events/news/2011/february/broombowl-tournament-story to_url changing from: http://www.bethel.edu/news/articles/2011/february/broombowl-tournament-story to: https://www.bethel.edu/news/
from_path: /news-events/news/2011/february/broombowl-tournament-story/ to_url changing from: http://www.bethel.edu/news/articles/2011/february/broombowl-tournament-story to: https://www.bethel.edu/news/
from_path: /news-events/news/2011/february/deans-list-fall-10 to_url changing from: http://www.bethel.edu/news/articles/2011/february/deans-list-fall-10 to: https://www.bethel.edu/news/
